Level code,University,City,Courses,Faculty,Int fees,Local fees,Currency,Currency Time,Duration,Duration Time,Prerequiste_1,Prerequiste_2,Prerequiste_3,Prerequiste_1_grade,Prerequiste_2_grade,Prerequiste_3_grade,Website,course_lang,Availability,Description,Career outcomes,Country,Online,Offline,Distance,Face to face,Blended,Remarks
PG,Curtin University,Perth,Design,School of Design and the Built Environment, , ,AUD,Year,1,Years, ,,, ,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-graduate-diploma-in-design--gd-designv1&index_url=http%3A%2F%2Fcourse-pg-graduate-diploma-in-design--gd-designv1&auth=SwuONZof76hJMYMasjvkHA&profile=_default&rank=12&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+arts-and-creative-industries+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,An advanced exploration of contemporary design practice and research, ,Australia,Yes,Yes,,Yes,Yes,"At Curtin, we understand that everyone’s study journey has been different."
PG,Curtin University,Perth,Design,School of Design and the Built Environment, , ,AUD,Year,6 months full-time,Years, ,,, ,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-graduate-certificate-in-design--gc-designv1&index_url=http%3A%2F%2Fcourse-pg-graduate-certificate-in-design--gc-designv1&auth=2LKkqVYfF7PsU7SytCe6kQ&profile=_default&rank=13&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+arts-and-creative-industries+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,An introduction to the fundamentals of design-led innovation, ,Australia,Yes,Yes,,Yes,Yes,"At Curtin, we understand that everyone’s study journey has been different."
PG,Curtin University,Perth,Master of Arts,"School of Media, Creative Arts and Social Inquiry","58,000", ,AUD,Year,2,Years,"Writing6.0, Speaking6.0, Reading6.0, Listening6.0, Overall band score6.5",,,IELTS band: 6.5,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-master-of-arts--mc-artsv2&index_url=http%3A%2F%2Fcourse-pg-master-of-arts--mc-artsv2&auth=Ti5trX44ZQuuznUIwnxdvw&profile=_default&rank=14&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+arts-and-creative-industries+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,Extend your skills and critical capacity in your chosen discipline area or add a new area of expertise to your repertoire.,"Artist, Arts administrator, Audio, broadcasting or theatre technician, Cinematographer, Copywriter, Curator, Digital content producer, Film, theatre or television director, Media liaison officer, Multimedia developer, Producer, Production manager, Publisher, Sociologist, Technical artist, Visualisation specialist",Australia,Yes,Yes,,Yes,Yes,Curtin requires all applicants to demonstrate proficiency in English. Specific English requirements for this course are outlined in the IELTS table below.
PG,Curtin University,Perth,Journalism,"School of Media, Creative Arts and Social Inquiry","44,400", ,AUD,Year,2,Years,"Writing7.0, Speaking7.0, Reading6.5, Listening6.5, Overall band score7.0",,,IELTS band: 7.0,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-master-of-journalism--mc-jourlv2&index_url=http%3A%2F%2Fcourse-pg-master-of-journalism--mc-jourlv2&auth=g8%2F1cmMo%2FfhLZGrbtnrSsQ&profile=_default&rank=15&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+arts-and-creative-industries+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,Combine your undergraduate knowledge with the practical reporting skills required for the journalism industry.,The future of journalism,Australia,Yes,Yes,,Yes,Yes,A bachelor degree or equivalent in an unrelated field from a recognised institution OR a Graduate Certificate or Diploma in Journalism (applicants may be eligible for credit for recognised learning). Students with a Bachelor of Arts (Mass Communication) or Bachelor of Communications including the Journalism Stream or Specialisation may be eligible for credit for recognised learning.
PG,Curtin University,Perth,Design,School of Design and the Built Environment, , ,AUD,Year,2,Years,"Writing6.0, Speaking6.0, Reading6.0, Listening6.0, Overall band score6.5",,,IELTS band: 6.5,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-master-of-design--mc-designv1&index_url=http%3A%2F%2Fcourse-pg-master-of-design--mc-designv1&auth=pxYL9MNliB5FejOeKEUhcg&profile=_default&rank=16&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+arts-and-creative-industries+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,Advance your knowledge of contemporary design practice and develop as an innovative design leader, ,Australia,Yes,Yes,,Yes,Yes,"Applicants are required to have either: work experience in Design or cognate areas, or a Bachelor degree in Design or cognate areas to enter this course. Applicants with work experience or a Bachelor degree in non-cognate areas, or other pathways, should contact the Course Coordinator."
PG,Curtin University,Perth,Actuarial and Financial Science,"School of Electrical Engineering, Computing and Mathematical Sciences (EECMS)","47,400", ,AUD,Year,1,Years,"Writing6.0, Speaking6.0, Reading6.0, Listening6.0, Overall band score6.5",,,IELTS band: 6.5,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-master-of-science-actuarial-and-financial-science--mc-actfnsv1&index_url=http%3A%2F%2Fcourse-pg-master-of-science-actuarial-and-financial-science--mc-actfnsv1&auth=akcMFzWYYhmqQUcYKtD%2BBA&profile=_default&rank=1&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+business-management-and-law+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,Help organisations plan for the future and protect themselves from financial loss.,"Graduates generally find employment with insurance companies, investment and superannuation funds, banks, stockbrokers and government agencies.",Australia,Yes,Yes,,Yes,Yes,Curtin requires all applicants to demonstrate proficiency in English. Specific English requirements for this course are outlined in the IELTS table below.
PG,Curtin University,Perth,International Business and Entrepreneurship,School of Management,"59,800", ,AUD,Year,2,Years,"Writing6.0, Speaking6.0, Reading6.0, Listening6.0, Overall band score6.5",,,IELTS band: 6.5,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-master-of-international-business-and-entrepreneurship--mc-mibev2&index_url=http%3A%2F%2Fcourse-pg-master-of-international-business-and-entrepreneurship--mc-mibev2&auth=lPAfg1c9%2BnL%2FqdVmnAQudg&profile=_default&rank=2&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+business-management-and-law+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,"Learn how to succeed as a leader, development manager or start-up founder in global business.","Business development manager, Business executive, Corporate general manager, Entrepreneur, International trader, Management analyst, Management consultant, Managing director, Sales manager",Australia,Yes,Yes,,Yes,Yes,Curtin requires all applicants to demonstrate proficiency in English. Specific English requirements for this course are outlined in the IELTS table below.
PG,Curtin University,Perth,Supply Chain Management,School of Management,"45,000", ,AUD,Year,1,Years,"Writing6.0, Speaking6.0, Reading6.0, Listening6.0, Overall band score6.5",,,IELTS band: 6.5,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-master-of-supply-chain-management--mc-scmgmtv1&index_url=http%3A%2F%2Fcourse-pg-master-of-supply-chain-management--mc-scmgmtv1&auth=7su2uFaOuX3vTDCJvSRGSQ&profile=_default&rank=3&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+business-management-and-law+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,Generate innovative solutions to logistics and supply chain problems and manage logistics processes.,"Commodities manager, Logistics manager, Supply chain planner, Strategic sourcing manager",Australia,Yes,Yes,,Yes,Yes,Curtin requires all applicants to demonstrate proficiency in English. Specific English requirements for this course are outlined in the IELTS table below.
PG,Curtin University,Perth,Project Management,School of Design and the Built Environment,"46,500", ,AUD,Year,1,Years,"Writing6.0, Speaking6.0, Reading6.0, Listening6.0, Overall band score6.5",,,IELTS band: 6.5,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-master-of-science-project-management--mc-projmv3&index_url=http%3A%2F%2Fcourse-pg-master-of-science-project-management--mc-projmv3&auth=hiZZggrr%2BUwd7jA2%2FBwfOQ&profile=_default&rank=4&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+business-management-and-law+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,Learn advanced project management techniques to facilitate project success in your industry.,The future of project management,Australia,Yes,Yes,,Yes,Yes,Curtin requires all applicants to demonstrate proficiency in English. Specific English requirements for this course are outlined in the IELTS table below.
PG,Curtin University,Perth,Project Management,School of Design and the Built Environment,"31,000", ,AUD,Year,1,Years,"Writing6.0, Speaking6.0, Reading6.0, Listening6.0, Overall band score6.5",,,IELTS band: 6.5,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-graduate-diploma-in-project-management--gd-projmv2&index_url=http%3A%2F%2Fcourse-pg-graduate-diploma-in-project-management--gd-projmv2&auth=CY7k3kailARwNdv3LIEp5A&profile=_default&rank=5&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+business-management-and-law+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,Gain the skills and confidence to become a successful project manager and team leader.,The future of project management,Australia,Yes,Yes,,Yes,Yes,Curtin requires all applicants to demonstrate proficiency in English. Specific English requirements for this course are outlined in the IELTS table below.
PG,Curtin University,Perth,Luxury Branding,School of Marketing,"29,900", ,AUD,Year,1,Years,"Writing6.0, Speaking6.0, Reading6.0, Listening6.0, Overall band score6.5",,,IELTS band: 6.5,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-graduate-diploma-in-luxury-branding--gd-luxbv1&index_url=http%3A%2F%2Fcourse-pg-graduate-diploma-in-luxury-branding--gd-luxbv1&auth=LV2hANnCTfIPDaeDemnd9Q&profile=_default&rank=6&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+business-management-and-law+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,Learn more about marketing strategies and design of high-spec goods and services.,"Art and luxury consultant, Brand manager, Marketing consultant, Product manager",Australia,Yes,Yes,,Yes,Yes,Curtin requires all applicants to demonstrate proficiency in English. Specific English requirements for this course are outlined in the IELTS table below.
PG,Curtin University,Perth,International Business,School of Management,"44,500", ,AUD,Year,1,Years,"Writing6.0, Speaking6.0, Reading6.0, Listening6.0, Overall band score6.5",,,IELTS band: 6.5,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-master-of-international-business--mc-intbusv2&index_url=http%3A%2F%2Fcourse-pg-master-of-international-business--mc-intbusv2&auth=bKngWjFsJqDCc79qzXGKyQ&profile=_default&rank=7&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+business-management-and-law+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,"Expand your global business knowledge in predictive data analytics, national security, human rights, mining or international relations.","Business development manager, Business executive, Corporate general manager, International trader, Management analyst, Management consultant, Managing director, Sales manager",Australia,Yes,Yes,,Yes,Yes,Curtin requires all applicants to demonstrate proficiency in English. Specific English requirements for this course are outlined in the IELTS table below.
PG,Curtin University,Perth,Luxury Branding,School of Marketing,"44,900", ,AUD,Year,1,Years,"Writing6.0, Speaking6.0, Reading6.0, Listening6.0, Overall band score6.5",,,IELTS band: 6.5,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-master-of-luxury-branding--mc-luxbv1&index_url=http%3A%2F%2Fcourse-pg-master-of-luxury-branding--mc-luxbv1&auth=RO%2FEm3UM8w%2F9CH9XF%2FMJnQ&profile=_default&rank=8&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+business-management-and-law+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,Gain specialist knowledge and skills in the marketing and management of luxury goods and services.,"Art and luxury consultant, Product manager, Brand manager, Marketing consultant",Australia,Yes,Yes,,Yes,Yes,"A bachelor degree or Graduate Certificate in Marketing, or a bachelor degree in any discipline and at least five years' of substantial work experience in Marketing. Applicants must also meet Curtin's English language proficiency requirements."
PG,Curtin University,Perth,Project Management,School of Design and the Built Environment,"15,500", ,AUD,Year,6 months full-time,Years,"Writing6.0, Speaking6.0, Reading6.0, Listening6.0, Overall band score6.5",,,IELTS band: 6.5,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-graduate-certificate-in-project-management--gc-projmv1&index_url=http%3A%2F%2Fcourse-pg-graduate-certificate-in-project-management--gc-projmv1&auth=KSERNeG%2BBa8rGDu0v0bXLg&profile=_default&rank=9&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+business-management-and-law+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,Upskill in project management and get an edge in your career.,The future of project management,Australia,Yes,Yes,,Yes,Yes,Curtin requires all applicants to demonstrate proficiency in English. Specific English requirements for this course are outlined in the IELTS table below.
PG,Curtin University,Perth,Human Resources,School of Management,"30,000", ,AUD,Year,1,Years,"Writing6.0, Speaking6.0, Reading6.0, Listening6.0, Overall band score6.5",,,IELTS band: 6.5,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-graduate-diploma-in-human-resources--gd-humresv1&index_url=http%3A%2F%2Fcourse-pg-graduate-diploma-in-human-resources--gd-humresv1&auth=ZYRqeuibMlb2pVTqO1bLJA&profile=_default&rank=10&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+business-management-and-law+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,Design solutions for a range of workplace HR issues.,"Human resource professional, Management consultant, Recruitment consultant, Training and development professional, Workplace relations advisor",Australia,Yes,Yes,,Yes,Yes,Curtin requires all applicants to demonstrate proficiency in English. Specific English requirements for this course are outlined in the IELTS table below.
PG,Curtin University,Perth,Human Resources,School of Management,"45,500", ,AUD,Year,1,Years,"Writing6.0, Speaking6.0, Reading6.0, Listening6.0, Overall band score6.5",,,IELTS band: 6.5,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-master-of-human-resources--mc-humresv1&index_url=http%3A%2F%2Fcourse-pg-master-of-human-resources--mc-humresv1&auth=1k%2BAeuMrJT6cUqOTXy6IHA&profile=_default&rank=11&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+business-management-and-law+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,Build your capabilities working in human resource management in Australia and internationally.,"Human resource professional, Management consultant, Policy and planning manager, Recruitment consultant, Training and development professional, Workplace relations advisor",Australia,Yes,Yes,,Yes,Yes,Curtin requires all applicants to demonstrate proficiency in English. Specific English requirements for this course are outlined in the IELTS table below.
