Level code,University,City,Courses,Faculty,Int fees,Local fees,Currency,Currency Time,Duration,Duration Time,Prerequiste_1,Prerequiste_2,Prerequiste_3,Prerequiste_1_grade,Prerequiste_2_grade,Prerequiste_3_grade,Website,course_lang,Availability,Description,Career outcomes,Country,Online,Offline,Distance,Face to face,Blended,Remarks,Course delivery mode,Free TAFE
,TAFE SA,,Licence to Operate a Boom-Type Elevated Work Platform (Boom 11 meters or more),Building and Construction,,,AUD,Year,,Months,,,,,,,https://www.tafesa.edu.au/xml/course/sc/sc_T643966838.aspx,English,A,,,Australia,Yes,Yes,,Yes,Yes,,Normal,No
,TAFE SA,,Licence to Operate a Forklift Truck,Building and Construction,,,AUD,Year,,Months,,,,,,,https://www.tafesa.edu.au/xml/course/sc/sc_T571618728.aspx,English,A,,,Australia,Yes,Yes,,Yes,Yes,,Normal,No
,TAFE SA,,Safety Supervisor Course,Building and Construction,,,AUD,Year,,Months,,,,,,,https://www.tafesa.edu.au/xml/course/sc/sc_T603569442.aspx,English,A,,,Australia,Yes,Yes,,Yes,Yes,,Normal,No
,TAFE SA,,"Site Based Risk Assessments (HRCW, SWMS, JSA)",Building and Construction,,,AUD,Year,,Months,,,,,,,https://www.tafesa.edu.au/xml/course/sc/sc_T300964954.aspx,English,A,,,Australia,Yes,Yes,,Yes,Yes,,Normal,No
,TAFE SA,,White Card - Prepare to Work Safely in the Construction Industry,Building and Construction,,,AUD,Year,,Months,,,,,,,https://www.tafesa.edu.au/xml/course/sc/sc_T824179525.aspx,English,A,,,Australia,Yes,Yes,,Yes,Yes,,Normal,No
,TAFE SA,,Work Safely at Heights,Building and Construction,,,AUD,Year,,Months,,,,,,,https://www.tafesa.edu.au/xml/course/sc/sc_T871301299.aspx,English,A,,,Australia,Yes,Yes,,Yes,Yes,,Normal,No
,TAFE SA,,Yellow Card - Operate Elevating Work Platform (Scissor and Boom),Building and Construction,,,AUD,Year,,Months,,,,,,,https://www.tafesa.edu.au/xml/course/sc/sc_T592724190.aspx,English,A,,,Australia,Yes,Yes,,Yes,Yes,,Normal,No
CERTIII,TAFE SA,,Certificate III in Flooring Technology,Building and Construction,,,AUD,Year,48,Months,,,,,,,https://www.tafesa.edu.au/xml/course/aw/aw_TP01136.aspx?S=APP&Y=2021,English,A,This course is for apprentices wishing to acquire the skills and knowledge needed to work in the flooring technology sector in commercial and residential areas of the furnishing industry.,"This qualification reflects vocational outcomes for those performing flooring job roles including safe handling of materials in a defined range of skilled operations, usually within a range of broader related activities involving known routines, methods and procedures, where some discretion and judgement is required in the selection of equipment, services or contingency measures and within known time constraints.",Australia,Yes,Yes,,Yes,Yes,"

Help with Fees






              
                  Upfront Payment
                

Each semester, fees can be paid online with VISA or Mastercard or at an Australia Post outlet. 


                      Read More
                    






              
                  Payment Plan
                

 If you have difficulty paying your fees upfront, you may be eligible for a payment plan.


                      Read More
                    





",Normal,No
CERTIII,TAFE SA,,Certificate III in Glass and Glazing,Building and Construction,,,AUD,Year,48,Months,,,,,,,https://www.tafesa.edu.au/xml/course/aw/aw_TP01137.aspx?S=APP&Y=2021,English,A,"As an Apprentice you will learn the skills and knowledge to perform glass processing, glazing or architectural glass functions in residential and commercial operations. Learning could also cover manufacturing, processing, installation and fabrications of windows.","This qualification reflects vocational outcomes for those performing glass processing, glazing or architectural glass functions in residential and commercial operations and could include manufacturing, processing, installation and stained glass and leadlighting design.",Australia,Yes,Yes,,Yes,Yes,"

Help with Fees






              
                  Upfront Payment
                

Each semester, fees can be paid online with VISA or Mastercard or at an Australia Post outlet. 


                      Read More
                    






              
                  Payment Plan
                

 If you have difficulty paying your fees upfront, you may be eligible for a payment plan.


                      Read More
                    





",Normal,No
CERTIII,TAFE SA,,Certificate III in Wall and Ceiling Lining,Building and Construction,,,AUD,Year,48,Months,,,,,,,https://www.tafesa.edu.au/xml/course/aw/aw_TP00262.aspx?S=APP&Y=2021,English,A,As an Apprentice you will gain practical training with this hands-on course. Gain a trade qualification and learn the latest in wall and ceiling lining skills so that you can become an asset to any employer with your plastering industry apprenticeship.,Wall and Ceiling Liner.,Australia,Yes,Yes,,Yes,Yes,"

Help with Fees






              
                  Upfront Payment
                

Each semester, fees can be paid online with VISA or Mastercard or at an Australia Post outlet. 


                      Read More
                    






              
                  Payment Plan
                

 If you have difficulty paying your fees upfront, you may be eligible for a payment plan.


                      Read More
                    





",Normal,No
CERTII,TAFE SA,Elizabeth,Certificate II Program in Construction Pathways (Carpentry and Joinery),Building and Construction,"$3,600 -
                          $11,088",,AUD,Year,6,Months,,,,,,,https://www.tafesa.edu.au/xml/course/aw/aw_CP00249.aspx?S=AWD&Y=2021,English,A,Explore a career in the construction trade with a focus on carpentry and joinery. You will learn a broad range of skills in carpentry and joinery to gain entry-level experience in this sought-after trade.,This qualification provides a pathway to the primary trades in the construction industry with the exception of plumbing. Trade outcomes are predominantly achieved through an Australian Apprenticeship.,Australia,Yes,Yes,,Yes,Yes,"No course admission requirements, however, students wishing to access subsidised training will be required to demonstrate satisfactory reading, writing and numeracy skills",Normal,No
CERTIII,TAFE SA,Tonsley,Certificate III in Cabinet Making,Building and Construction,"$10,585 -
                          $26,791",,AUD,Year,48,Months,,,,,,,https://www.tafesa.edu.au/xml/course/aw/aw_TP00694.aspx?S=AWD&Y=2021,English,A,"Learn how to make or repair furniture and manufacture and install fitted furniture typically found in kitchens, bathrooms and related contexts. Installation skills may be applied to new or renovation work. The work is in a defined range of skilled operations, usually within a range of broader related activities involving routines, methods and procedures.","This qualification describes the trade level outcomes for those working in furniture making and those involved in the manufacture and installation of fitted furniture typically in a kitchen, bathroom and related context. Installation skills may be applied to new or renovation work. The work is in a defined range of skilled operations, usually within a range of broader related activities involving known routines, methods and procedures, where some discretion and judgement is required in the selection of equipment, services or contingency measures and within known time constraints.",Australia,Yes,Yes,,Yes,Yes,No course admission requirements,Apprenticeships & Traineeships,No
CERTIII,TAFE SA,Tonsley,Certificate III in Furniture Finishing,Building and Construction,"$14,819 -
                          $16,097",,AUD,Year,48,Months,,,,,,,https://www.tafesa.edu.au/xml/course/aw/aw_TP00688.aspx?S=AWD&Y=2021,English,A,"This qualification will prepare you to work as a furniture finisher where you can gain work either in a modern field such as kitchens and commercial interiors, or in a more traditional environment such as restoration and preservation. A furniture finisher complements and provides the final ‘wow’ factor to a finished item of furniture. It is an important and integral part of the furnishing industry and there is a high demand for qualified and experienced furniture finishers.","This qualification reflects vocational outcomes for those performing furniture finishing job roles in a defined range of skilled operations, usually within a range of broader related activities involving known routines, methods and procedures, where some discretion and judgement is required in the selection of equipment, services or contingency measures and within known time constraints.",Australia,Yes,Yes,,Yes,Yes,No course admission requirements,Apprenticeships & Traineeships,No
CERTIII,TAFE SA,Tonsley,Certificate III in Furniture Making,Building and Construction,"$14,655 -
                          $21,042",,AUD,Year,48,Months,,,,,,,https://www.tafesa.edu.au/xml/course/aw/aw_TP00689.aspx?S=AWD&Y=2021,English,A,"This course has been designed to provide you with a broad base of knowledge and practical skills required to perform a wide range of tasks in furniture making, including interpretation of specifications, and drawings, use of specialised machines and hand techniques.",Furniture maker. This course can also be used as a pathway into an apprenticeship.,Australia,Yes,Yes,,Yes,Yes,No course admission requirements,Apprenticeships & Traineeships,No
,TAFE SA,,Basic Carpentry for Women,Building and Construction,,,AUD,Year,,Months,,,,,,,https://www.tafesa.edu.au/xml/course/sc/sc_T241106988.aspx,English,A,,,Australia,Yes,Yes,,Yes,Yes,,Normal,No
,TAFE SA,,Basic Home and Building Maintenance,Building and Construction,,,AUD,Year,,Months,,,,,,,https://www.tafesa.edu.au/xml/course/sc/sc_T885040075.aspx,English,A,,,Australia,Yes,Yes,,Yes,Yes,,Normal,No
,TAFE SA,,Furniture Restoration,Building and Construction,,,AUD,Year,,Months,,,,,,,https://www.tafesa.edu.au/xml/course/sc/sc_T505507154.aspx,English,A,,,Australia,Yes,Yes,,Yes,Yes,,Normal,No
,TAFE SA,,Musical Instrument Making,Building and Construction,,,AUD,Year,,Months,,,,,,,https://www.tafesa.edu.au/xml/course/sc/sc_T885879913.aspx,English,A,,,Australia,Yes,Yes,,Yes,Yes,,Normal,No
